Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
329710.9993155373,122878487.49999999,331717-10-08,0.9616054462626574,0.20940366986779896,5.438128450430099,51.0761174002755,20.253732664390405,217.9431416307235
329810.9993155373,122915012.49999999,331817-10-09,0.9685784410651053,0.20355446981354222,5.4252480931898726,48.264003148046136,25.09354126090334,332.96780277751117
329910.9993155373,122951537.49999999,331917-10-10,0.9596756818830231,0.20632411624884128,5.431157382339963,46.86572429243886,22.52689824729675,152.23872613365964
330010.9993155373,122988062.49999999,332017-10-10,0.9466379416777747,0.19042656002470243,5.451792423984006,45.078556538452375,27.18658306543031,324.48967402226106
330110.9993155373,123024587.49999999,332117-10-11,0.9596760048408745,0.20743685239372048,5.449455529245298,43.44703929711783,24.989456701794236,123.92577913804534
330210.9993155373,123061112.49999999,332217-10-12,0.9627042480998051,0.20748395324157792,5.438041833939899,41.785738110322995,28.32421346731296,251.88796198756253
330310.9993155373,123097637.49999999,332317-10-13,0.9798110002961902,0.20442639735121593,5.480698156234763,38.823968458166576,31.69846477028062,341.2011194240514
330410.9993155373,123134162.49999999,332417-10-13,0.9840450493381651,0.20051365558919487,5.441844317106209,37.41488389330122,33.11948646661559,38.36828935178231
330510.9993155373,123170687.49999999,332517-10-14,0.9760870600677164,0.20022804488680196,5.4861910521783885,35.446533499424625,33.43538757162309,99.83638380646711
330610.9993155373,123207212.49999999,332617-10-15,0.9667002367257892,0.19852909965061497,5.533910943030915,33.22296016023393,36.06890410887297,231.3672248431045
330710.9993155373,123243737.49999999,332717-10-16,0.9535307223364745,0.18812900623176437,5.5130169993931855,31.41598483276805,35.18359186373486,358.04684968554034
330810.9993155373,123280262.49999999,332817-10-16,0.9628291740741703,0.20146001602432614,5.530765031419945,29.49686775954217,36.61181249206361,127.93841987412061
330910.9993155373,123316787.49999999,332917-10-17,0.9661474563258146,0.1945481223243956,5.563758440722601,27.538834059472528,39.65945177129481,310.26113089561153
