Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
10.999315537303216,2455562.5,2011-01-01,1.1366546494286962,0.20022747859996862,5.996091706285387,1.8912159128581172,65.73584806509028,212.88775457847996
110.99931553730322,2492087.5,2111-01-02,1.1036593024685863,0.1942141023704483,6.206109636143152,-0.0010092677076228632,67.77384594278075,89.015955673736
210.9993155373032,2528612.5,2211-01-03,1.1178033004691998,0.19659190749632086,6.215813055190672,-0.8629292258938068,69.87473202758977,200.09132278415333
310.99931553730323,2565137.5,2311-01-04,1.0715197723584393,0.18437404889633938,6.170971310613473,-2.3710309425291087,82.19288825693614,24.92351147061059
410.99931553730323,2601662.5,2411-01-04,1.0679236277205517,0.1953435802663007,6.228987166873212,-3.357011140229697,81.8291669310418,204.75730338819835
510.99931553730323,2638187.5,2511-01-05,1.0489123882337852,0.17655009563971832,6.265467898474482,-4.288604706496386,81.75064789377993,19.00415886036726
610.9993155373032,2674712.5,2611-01-06,1.0622109639257167,0.19089318629228905,6.277567931596588,-5.273093336650084,87.31194841625826,230.79903167773134
710.9993155373032,2711237.5,2711-01-07,1.0609191614601137,0.18440062011890054,6.228134571514281,-7.255970458164866,88.11661798723236,329.8032060482973
810.9993155373032,2747762.5,2811-01-07,1.0832980424253027,0.18580192103341928,6.094965706689094,-7.877428754568836,87.39444152605127,266.0875931241316
910.9993155373032,2784287.5,2911-01-08,1.0718154357706409,0.19590755984029062,6.128944156035861,-9.683657950193997,90.15292282486875,248.7664670647307
1010.9993155373032,2820812.5,3011-01-09,1.0842394286974968,0.19338041619458055,6.019224836148229,-11.11918431534535,91.17246836105286,153.17492529079013
1110.9993155373031,2857337.5,3111-01-10,1.0958495411173879,0.18935376094915315,6.06038650953988,-13.082771046769995,94.25779273355174,51.42369231970671
1210.9993155373031,2893862.5,3211-01-10,1.084173665167872,0.19657535421412078,6.015742899896135,-14.630097214592253,94.15585116554237,310.7759004165516
1310.9993155373031,2930387.5,3311-01-11,1.0738612512773897,0.19118358657266388,6.06695311178877,-15.513837684882413,98.37539122712703,240.11332485731154
1410.9993155373031,2966912.5,3411-01-12,1.081322828943988,0.19139395732193878,6.03802601109464,-17.468176250141664,96.68322813043636,226.71592899803508
1510.9993155373031,3003437.5,3511-01-13,1.0864802948258374,0.1901919317207454,6.227347347310082,-18.98129500635395,97.8820574026752,311.27510717718326
1610.9993155373031,3039962.5,3611-01-13,1.0839285300820234,0.18888041764392507,6.199211043906384,-20.304606847928337,98.36287848622673,8.367612576031236
1710.9993155373031,3076487.5,3711-01-14,1.0705178657050696,0.19152818619659315,6.168545334403682,-21.539516473702797,98.63054671609093,100.05598877242228
1810.9993155373031,3113012.5,3811-01-15,1.0735402887111005,0.19060700319256696,6.150626467639859,-22.999345486789448,100.22108028242498,180.1779006463239
1910.9993155373031,3149537.5,3911-01-16,1.0731532810600446,0.1845349815691046,6.127461124972313,-24.334737533848458,101.55893463691457,353.3637933924445
