Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
779410.9993155373,287131412.5,781427-01-03,0.6959092231546268,0.1824784349225839,10.562245334757765,154.78127836604293,53.10264735805597,151.56383073235895
779510.9993155373,287167937.5,781527-01-04,0.6988742027493693,0.16682367503770246,10.560945297334872,153.90904428948053,51.60647200289231,356.86035053803164
779610.9993155373,287204462.5,781627-01-04,0.7095957461911803,0.1679831246361905,10.573754117551383,152.8174586170293,57.15166576708475,190.43568667317047
779710.9993155373,287240987.5,781727-01-05,0.7312812381636702,0.18028254888923884,10.523488456006566,151.40879336204392,60.19998870207048,33.623077023122505
779810.9993155373,287277512.5,781827-01-06,0.7185618759074569,0.16919506794386957,10.631647623614311,150.19745138708552,53.21545369061318,252.57785828508716
779910.9993155373,287314037.5,781927-01-07,0.7004012696725098,0.16038253050278428,10.74741134345484,148.98466406764007,54.65663252944187,101.88940206049898
780010.9993155373,287350562.5,782027-01-07,0.6944008571299701,0.1660217440270244,10.80305939251259,148.12818832617396,61.18843196665564,301.95462383492475
780110.9993155373,287387087.5,782127-01-08,0.69744964099535,0.17220668543306764,10.83401112891626,147.36174703264325,58.69120005186179,148.742887401011
780210.9993155373,287423612.5,782227-01-09,0.7065998845431294,0.15784742502336682,10.82534184093676,146.59898545967832,53.29476079768254,351.1860435721724
780310.9993155373,287460137.5,782327-01-10,0.7143529393416603,0.1520956727679788,10.87979585283176,145.07758135266533,59.514286356617596,211.76612548358068
780410.9993155373,287496662.5,782427-01-10,0.713933033440174,0.1516483287896349,10.960566098229357,143.57648338288018,62.317901419368766,73.51124778695866
780510.9993155373,287533187.5,782527-01-11,0.7069001257934733,0.16080808976139732,11.063487234897345,142.5013555236808,61.41901222453933,292.6160225808449
780610.9993155373,287569712.5,782627-01-12,0.6973713800223845,0.15587531849997294,11.13704519148469,141.6690437494186,58.86551617244854,117.91525266880119
780710.9993155373,287606237.5,782727-01-13,0.694388798225335,0.14687370580288692,11.200583380422344,140.8558302394003,64.88429082503741,293.47204867587357
780810.9993155373,287642762.5,782827-01-13,0.6987429808271678,0.15421646322506466,11.257240055611728,139.67271982430879,61.22442566102926,126.54999751305114
780910.9993155373,287679287.5,782927-01-14,0.6934935815387357,0.13940180482667805,11.314747712629748,138.72322043836874,65.7587679900586,304.29458283849624
781010.9993155373,287715812.5,783027-01-15,0.7020494291766027,0.14782926783146666,11.375429313228208,137.56405368713655,63.300939801459585,134.53236105618657
781110.9993155373,287752337.5,783127-01-16,0.7055152658656023,0.1398334646747169,11.421424184173187,136.47004851462842,63.571599908980495,344.06710193100656
781210.9993155373,287788862.5,783227-01-16,0.7051710140605191,0.13981967102319995,11.488328835263589,135.35836792138923,64.47296464364231,165.98161277850372
781310.9993155373,287825387.5,783327-01-17,0.712791755894033,0.13984684619130353,11.513537853810089,134.40367353037595,64.01234989233855,356.5731665306772
781410.9993155373,287861912.5,783427-01-18,0.7124523017032889,0.1293085578232963,11.584692844469993,133.29320198886722,64.8961667664522,179.85237452591733
781510.9993155373,287898437.5,783527-01-19,0.7152176833613488,0.13456800310453312,11.60089873102838,132.1762197122362,68.57136863805187,21.01576817600261
781610.9993155373,287934962.5,783627-01-19,0.7083651660352803,0.13251809547735857,11.676075481560932,131.0181602744859,64.83168367696331,252.45974704202914
781710.9993155373,287971487.5,783727-01-20,0.6969650889422295,0.12430814008421454,11.756648675053432,130.0003587573216,62.89120799153011,101.83826957506172
