Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
10.999315537303216,2455562.5,2011-01-01,1.1366546832154638,0.20019813405116244,5.996099064331255,1.8935117856034243,65.74635832071903,212.43299547724828
110.99931553730322,2492087.5,2111-01-02,1.1037271597977418,0.19411387384832818,6.2057436846544265,-0.0009809038082091734,67.79186753617834,88.53193609473733
210.9993155373032,2528612.5,2211-01-03,1.1022652270307174,0.200722536326182,6.249335722215899,-1.0143165857097902,72.88383774308431,255.75570637211317
310.99931553730323,2565137.5,2311-01-04,1.1152576042951068,0.205563151484827,6.076224274168825,-2.5226388560349293,67.9622278955342,108.94261192145667
410.99931553730323,2601662.5,2411-01-04,1.157553229444559,0.2096906599485562,5.720564981354244,-3.8735670175150085,69.48461714714199,70.14973756150695
510.99931553730323,2638187.5,2511-01-05,1.1555512322110197,0.20975310165563604,5.669175980139821,-4.893564855006085,68.98400876156103,171.50992162136947
610.9993155373032,2674712.5,2611-01-06,1.1521508011625323,0.20618390668527595,5.675045615144966,-5.577558044396068,66.68288815341326,323.7222936213572
710.9993155373032,2711237.5,2711-01-07,1.126867108094612,0.20331378438769182,5.67676336910793,-7.651109996908181,68.94467049586926,14.78080651100835
810.9993155373032,2747762.5,2811-01-07,1.1461051476511672,0.21613464160613372,5.6138767003197785,-8.763571225403835,73.1388266415464,228.36359734411488
910.9993155373032,2784287.5,2911-01-08,1.1644924061206618,0.21188623941398776,5.574313773320615,-10.059800263838582,74.1219816783261,98.3220129440355
1010.9993155373032,2820812.5,3011-01-09,1.162396488079799,0.22054205897866516,5.584155612121234,-11.460151610020542,75.63273634430787,330.72096362628355
1110.9993155373031,2857337.5,3111-01-10,1.1353466158728582,0.207676191948809,5.544987119819856,-12.36609962394272,78.5310331478198,287.8684107094854
1210.9993155373031,2893862.5,3211-01-10,1.160893098467247,0.21600256236209692,5.49054331186306,-14.351908018630667,77.52483559012447,283.4897252399442
1310.9993155373031,2930387.5,3311-01-11,1.1457584724298788,0.2094732980508383,5.387067004968858,-15.136393578402165,80.25275356630343,288.01525861403536
1410.9993155373031,2966912.5,3411-01-12,1.1585018459619822,0.21411920865812004,5.349190370933975,-17.13939818431727,80.8152845082767,189.58364675357305
1510.9993155373031,3003437.5,3511-01-13,1.1470710097162966,0.21115905675146496,5.299213598047457,-18.790800619797782,82.62484993629913,29.474558754829598
1610.9993155373031,3039962.5,3611-01-13,1.1531076851872974,0.21844782117967315,5.265904917036777,-20.072724269710317,83.43119098797283,207.0908756488718
1710.9993155373031,3076487.5,3711-01-14,1.1429245531414434,0.2087593374270282,5.244194841502785,-21.788331124781156,86.29699265278386,22.218591283912183
1810.9993155373031,3113012.5,3811-01-15,1.1413756523711573,0.21105709033789888,5.211595467360267,-23.17389578799131,88.92930534559123,299.68786162585553
1910.9993155373031,3149537.5,3911-01-16,1.154523474411594,0.2140990199119423,5.189832171912649,-24.67494279636215,89.3965033844929,284.13504970279155
2010.9993155373031,3186062.5,4011-01-16,1.1477219048042295,0.2154867861312052,5.187057385362229,-26.001230521244764,91.35459865234407,270.62892373504405
2110.999315537303,3222587.5,4111-01-17,1.1535547818677538,0.21480018005077792,5.173649572182765,-27.184519564451872,91.35193369930998,254.61855470475714
2210.999315537303,3259112.5,4211-01-18,1.14819617727078,0.21478784949277893,5.186048860245864,-28.51605991138442,93.52010006214832,228.4280616451952
2310.999315537303,3295637.5,4311-01-19,1.1536163399580506,0.2143065739348742,5.1454148760957,-30.009403012215827,93.70990018785855,217.14853687423775
2410.999315537303,3332162.5,4411-01-19,1.1440833473036403,0.21738943714412196,5.168575798416678,-31.025043127111907,95.59643058690489,201.2146072167836
2510.999315537303,3368687.5,4511-01-20,1.1533125633480996,0.2139369686802378,5.162258850603726,-32.8043287870348,95.99855825526143,206.91785844740588
2610.999315537303,3405212.5,4611-01-21,1.1488089051357224,0.21398713113987747,5.186435791142304,-33.757901292249805,98.00437089366186,185.13262656266264
2710.999315537303,3441737.5,4711-01-22,1.148634718393514,0.21484883076646288,5.160224471158402,-35.52604589335245,98.34957993622963,152.25584289665687
2810.999315537303,3478262.5,4811-01-22,1.150368497962139,0.21801292055492796,5.165996461609175,-36.955731659825645,100.80109547909495,92.23329329420827
2910.999315537303,3514787.5,4911-01-23,1.1669478702536784,0.21276365471339578,5.136968716125381,-38.318813875171145,100.28177345959772,330.22495448490105
3010.999315537303,3551312.5,5011-01-24,1.163589244936004,0.21026073930125413,5.165072769280515,-40.358619414690864,103.52140601330437,205.94203969280798
3110.999315537303,3587837.5,5111-01-25,1.1430901119643673,0.2096215760853108,5.198527982104863,-41.856923510412436,104.8189790936657,75.86436956733387
3210.999315537303,3624362.5,5211-01-25,1.138925911698633,0.2100774453556663,5.201051739375538,-43.092384222227146,109.81597716300504,300.5681727649415
3310.999315537303,3660887.5,5311-01-26,1.161185073427209,0.2085928050929693,5.188226707638591,-44.03149113231904,109.58908571266863,215.18992449632105
3410.999315537303,3697412.5,5411-01-27,1.1468935638183717,0.20766933209544614,5.258308282329449,-45.83086137666466,108.94287670812105,121.02654767196455
3510.999315537303,3733937.5,5511-01-28,1.1308954424913482,0.20810381222119465,5.2648717195825485,-46.47101647178483,108.52304287405595,38.669784976447126
3610.999315537303,3770462.5,5611-01-28,1.1523253318122186,0.20522946484049262,5.286131139678646,-48.0411161617231,112.94658209264698,292.8837512035756
3710.999315537303,3806987.5,5711-01-29,1.1565037459602165,0.21128221013478177,5.324278664441671,-49.94071318997224,114.51693048137051,216.25820691151156
3810.999315537303,3843512.5,5811-01-30,1.146417162066212,0.21706203390043569,5.372016371575799,-51.016694189998695,116.57324110376027,132.57851741869302
3910.999315537303,3880037.5,5911-01-31,1.1674091075176707,0.21477011012921318,5.360780160264152,-52.363626569997926,116.25603303675322,359.7759737363803
4010.999315537303,3916562.5,6011-01-31,1.160106266317457,0.21043440461199311,5.348428280088728,-53.81762419882217,120.78965879852043,164.09920914902855
