Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
10.999315537303216,2455562.5,2011-01-01,1.1366546842330196,0.2002137204331787,5.996094979532578,1.8922875782315216,65.74074221444889,212.67557615821246
110.99931553730322,2492087.5,2111-01-02,1.1036909189258421,0.19416714282458827,6.2059391061443785,-0.0010010720820894888,67.78220050345392,88.78962077074213
210.9993155373032,2528612.5,2211-01-03,1.1173167272132396,0.19651535814259857,6.2197838278217,-0.8808970196066108,69.96735782249426,200.69879831408275
310.99931553730323,2565137.5,2311-01-04,1.1241169219079963,0.21098192899630677,4.695879463545286,-2.0205008775647464,73.17174610125778,309.15719502758253
410.99931553730323,2601662.5,2411-01-04,1.1123928129149923,0.22149746819324662,4.290148590803557,-4.142486871844321,76.08005646114935,237.65656364478642
510.99931553730323,2638187.5,2511-01-05,1.13397744223499,0.21368293298437738,4.259192026598929,-5.730155249534309,77.40462015196937,171.71538372830548
610.9993155373032,2674712.5,2611-01-06,1.1203148200259323,0.20840491879811088,4.292351957438419,-7.8470526488777725,77.67043665929194,83.63948770127075
710.9993155373032,2711237.5,2711-01-07,1.1012830807247673,0.20724851234653063,4.339324150334785,-8.543160579246361,76.3686467115153,22.105338114648855
810.9993155373032,2747762.5,2811-01-07,1.134567754425822,0.2179804559104298,4.200585175370671,-10.551451982813749,83.06053714060833,14.089033429771058
910.9993155373032,2784287.5,2911-01-08,1.1284142944816047,0.21061865957399648,4.125924589859283,-12.295124469029682,83.31942896815538,112.62738460410377
1010.9993155373032,2820812.5,3011-01-09,1.1278945152342175,0.21357851992825472,3.9857877491176135,-14.617600741715824,85.17623294179496,197.4509213325995
1110.9993155373031,2857337.5,3111-01-10,1.1087394022468402,0.20905138581118068,3.9217168990891778,-16.215654147533762,87.43954889779283,296.0979365132217
1210.9993155373031,2893862.5,3211-01-10,1.09751066501133,0.2082098030163406,3.912442510661763,-18.339354627734394,86.14837286374116,34.47628587571478
1310.9993155373031,2930387.5,3311-01-11,1.1106924737158599,0.22089825167658633,3.8499864333963547,-20.627514098205395,88.95421002841499,166.3205921784662
1410.9993155373031,2966912.5,3411-01-12,1.1044614940539437,0.20896944167472783,3.806130323975676,-23.26781345939208,94.85453864300798,337.9874734303012
