Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
10.999315537303216,2455562.5,2011-01-01,1.1366544139780843,0.20026255617285818,5.996084720612444,1.8885200983325285,65.72362884817392,213.42077932287856
110.99931553730322,2492087.5,2111-01-02,1.1035801958106797,0.19433361518295747,6.2065363486060825,-0.0009907343310616235,67.75328041272999,89.588625117828
210.9993155373032,2528612.5,2211-01-03,1.0940856913802894,0.19985183247596172,6.272356227385175,-1.0895882784187656,75.1383941303219,271.31606695759916
310.99931553730323,2565137.5,2311-01-04,1.0817237985998625,0.18771834929814013,6.285993953636593,-2.2157577058640703,81.66695931902181,11.831465876879326
410.99931553730323,2601662.5,2411-01-04,1.0736962650256592,0.19583727026272052,6.329660553336514,-3.4909180035221583,80.36010502996339,228.55053520120435
510.99931553730323,2638187.5,2511-01-05,1.0513231733679254,0.1764299402242351,6.386042270331523,-4.939766584877036,85.39170898868363,354.9274401446525
610.9993155373032,2674712.5,2611-01-06,1.083015285351302,0.18271021265345488,6.133050193875423,-6.880256906719122,83.29940664781228,71.46738611662246
710.9993155373032,2711237.5,2711-01-07,1.0618428794594192,0.1852366393039744,6.204729732419971,-7.091156671824733,83.40764883544009,27.731828974384563
810.9993155373032,2747762.5,2811-01-07,1.1046384061965242,0.19851862775988152,6.120977180206128,-8.640551504114278,85.47643867660096,341.1357094950637
910.9993155373032,2784287.5,2911-01-08,1.0835902174356697,0.19186640159684173,6.140828710881335,-10.09607853982767,86.27777888525355,191.50444241289745
1010.9993155373032,2820812.5,3011-01-09,1.0789626527251461,0.19512919121621816,6.0616378879251,-11.52850964892633,90.8013467110572,130.66580425625762
1110.9993155373031,2857337.5,3111-01-10,1.075957840957141,0.1924875670235907,6.137913457258605,-13.315527403359004,91.26206635445683,149.52290225274834
1210.9993155373031,2893862.5,3211-01-10,1.0627533574553447,0.1853321082501984,6.061709899928791,-14.296427015542838,90.99240956081675,37.38831078525371
1310.9993155373031,2930387.5,3311-01-11,1.1023969507137463,0.19917781261330028,5.918028697238666,-16.2030421102064,92.5099130514581,355.16271256986494
1410.9993155373031,2966912.5,3411-01-12,1.0714981450477652,0.18840019124272062,6.007329700859902,-18.05805980927887,94.23338733979543,310.90907786266985
1510.9993155373031,3003437.5,3511-01-13,1.0867618974920878,0.18781552647425945,6.051640483627059,-19.57390335919329,91.16461478028299,275.64726489247744
1610.9993155373031,3039962.5,3611-01-13,1.0740583645924477,0.1912557204039368,6.048844117948272,-21.135064210810683,91.45167657862847,241.42830549900413
