Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
542510.9993155373,200603687.5,544522-02-21,0.9843856245858881,0.12530947794556296,11.5951242012509,177.69620396434723,137.5991292313394,49.61573053531206
542610.9993155373,200640212.5,544622-02-22,0.9745651194064643,0.12258079607269085,11.560329686171693,176.37164042014075,140.4018822163124,349.0521652760832
542710.9993155373,200676737.5,544722-02-23,0.9649772562633492,0.11695071143055548,11.589933165574704,175.56592587386083,138.893193668058,292.7607848685496
542810.9993155373,200713262.5,544822-02-23,0.9803808430354053,0.12528931253859865,11.580477503631466,174.40214714924542,135.80827837571675,248.11374725115897
542910.9993155373,200749787.5,544922-02-24,0.9668944692185486,0.13188130843583568,11.58823785588125,173.6540607162296,136.74024255222108,165.39085842266755
543010.9993155373,200786312.5,545022-02-25,0.9783904275408859,0.13259032398884804,11.522883273749231,173.07785328232234,134.57709315969058,42.58400482956169
543110.9993155373,200822837.5,545122-02-26,0.9917705930989721,0.12425184498488262,11.411841402441338,171.8789100955163,133.94163939396182,279.05902799235514
543210.9993155373,200859362.5,545222-02-26,0.9810221964124335,0.12604191409564572,11.424330097153652,170.51894329437897,135.88207592573102,146.35977648640937
543310.9993155373,200895887.5,545322-02-27,0.9755312403608194,0.13338159152180123,11.425785048305043,169.5410851667229,140.75369284933225,335.9264864161141
543410.9993155373,200932412.5,545422-02-28,0.9651626506036315,0.14086818838833756,11.415076824867219,168.62615139311376,138.89602868612846,197.57355098922093
543510.9993155373,200968937.5,545522-03-01,0.969319622380091,0.138581362382228,11.373319920615764,168.06876388674678,134.52002783176746,51.057636754943424
543610.9993155373,201005462.5,545622-03-01,0.9790593212748117,0.1271321886012309,11.33637262214481,167.08474908890454,139.87119907080503,254.6554967284932
543710.9993155373,201041987.5,545722-03-02,0.9903356021262636,0.13353518116145288,11.306405337393919,165.8827417780981,142.37558827129487,101.03760197985763
543810.9993155373,201078512.5,545822-03-03,0.987941277281962,0.13644265584609033,11.307661154211742,164.83994289368056,137.80022002014428,287.7181970242416
543910.9993155373,201115037.5,545922-03-04,0.9781276077370475,0.13462239750646166,11.324555161120792,163.7811574652373,139.67832682636512,127.15690403145777
544010.9993155373,201151562.5,546022-03-04,0.9669918685453811,0.13787895983840387,11.365319522840291,162.8281208183086,144.46580484615865,325.85831280767775
544110.9993155373,201188087.5,546122-03-05,0.9641251155569183,0.1469719354188685,11.373635494001782,161.99331179027516,141.6562698648076,176.25864084029914
544210.9993155373,201224612.5,546222-03-06,0.9647188175031901,0.1356934881218123,11.347094760197363,161.24349734975337,138.87936553590944,26.198421225205806
544310.9993155373,201261137.5,546322-03-07,0.971191740605022,0.14050743062641546,11.332144290804711,160.16696893536187,144.78718291908606,226.18605140689922
544410.9993155373,201297662.5,546422-03-07,0.9829857688790614,0.14234582382115285,11.307008304367134,159.23167927408053,144.39162223509183,68.35731282582414
544510.9993155373,201334187.5,546522-03-08,0.9811865194285239,0.14313600828980758,11.31328188588672,158.08688481126646,143.05740924185636,280.16784144177785
544610.9993155373,201370712.5,546622-03-09,0.974941847284025,0.1401386757621253,11.310458372670027,157.16248437456764,143.45944828400368,109.02380560922654
544710.9993155373,201407237.5,546722-03-10,0.9783080295362155,0.1454139593693455,11.27845309425997,156.15436504416533,145.74687088762528,317.82193264686583
544810.9993155373,201443762.5,546822-03-10,0.9721432627695874,0.14548009622660857,11.276034280327725,155.19054739250058,143.48571037899507,156.56282785277017
544910.9993155373,201480287.5,546922-03-11,0.9764692117077011,0.14539865220047285,11.269886953113879,154.24887272378552,146.92002484049664,319.9859052767256
545010.9993155373,201516812.5,547022-03-12,0.9810062919865679,0.1446883692736757,11.255897778884,153.40494893486436,146.1112847296454,76.13756769338944
545110.9993155373,201553337.5,547122-03-13,0.979851457349734,0.14598795400604558,11.224307816867729,152.2577268923532,146.58926683425855,195.54808573089767
545210.9993155373,201589862.5,547222-03-13,0.9827875523556207,0.1486705432245359,11.178191126933477,151.18842151960314,148.6013853624112,2.1350057834363043
545310.9993155373,201626387.5,547322-03-14,0.9770375992123743,0.14828812726296065,11.163813072721883,150.17193743384348,146.13880034145234,186.59947439310753
545410.9993155373,201662912.5,547422-03-15,0.9689364246817789,0.1411122625045709,11.170120660952929,149.16874674551784,149.0834117059922,33.4567246707956
545510.9993155373,201699437.5,547522-03-16,0.9679452904035393,0.15548247216514458,11.169847323023413,148.26266694528184,149.49090921441032,241.13460005127934
545610.9993155373,201735962.5,547622-03-16,0.9659631504783094,0.15206788210769287,11.15458892646429,147.5876507315293,146.60045691447706,80.23330906918676
545710.9993155373,201772487.5,547722-03-17,0.9718498931216708,0.14593090515083187,11.088440808795909,146.7103644108425,150.91755709805977,269.16920018369467
545810.9993155373,201809012.5,547822-03-18,0.9852762606127667,0.15327029746745446,11.045954432940457,145.8326481908681,151.58747617887113,93.47960773206637
545910.9993155373,201845537.5,547922-03-19,0.9860934779043411,0.14495726326246172,11.000041509691787,144.85400375031594,148.27056306840066,289.8615134583925
546010.9993155373,201882062.5,548022-03-19,0.9892535427446268,0.14506329039762839,10.989542824401953,143.5961798788995,151.764221436556,137.86708681549652
546110.9993155373,201918587.5,548122-03-20,0.9862958002455804,0.15863225746914245,11.002533701367218,142.60500267678893,153.4017571378427,337.0978727687581
546210.9993155373,201955112.5,548222-03-21,0.9709245493973284,0.1564555510723952,11.03516037191387,141.7496695216777,150.569785479963,170.83824582518184
546310.9993155373,201991637.5,548322-03-22,0.9574885569498418,0.14235576973768777,11.03953499850894,141.02471646100923,153.6859053048992,358.1652751453276
546410.9993155373,202028162.5,548422-03-22,0.9612012696300882,0.1621910315980215,11.02540289387545,140.13937818424492,154.4949667020697,192.86468393989392
546510.9993155373,202064687.5,548522-03-23,0.9769953196609604,0.1618486464818334,10.957803768931571,139.4877134045599,151.3763172349508,50.32785926418876
546610.9993155373,202101212.5,548622-03-24,0.979062414226458,0.14954662959804754,10.956347430376677,138.33780348511334,154.96230336775946,246.32314832276612
546710.9993155373,202137737.5,548722-03-25,0.9862746551464876,0.15464742893859978,10.94358772766084,137.3150511282202,156.3301710290612,75.92872235783092
546810.9993155373,202174262.5,548822-03-25,0.9859537547636481,0.15363332914041755,10.936231515585924,136.27253616249033,153.80441936136404,259.41682538416467
546910.9993155373,202210787.5,548922-03-26,0.9772224265978565,0.14794729129637807,10.949783891962715,135.29533241480573,155.51229419535343,91.99836467109498
547010.9993155373,202247312.5,549022-03-27,0.9753042661773066,0.16239575029891676,10.949928993618029,134.24777884156114,157.63751754518728,290.8210867046883
547110.9993155373,202283837.5,549122-03-28,0.96938873832686,0.15848844318565128,10.933841532372098,133.41414509137238,155.55227011106305,131.40614344267587
547210.9993155373,202320362.5,549222-03-28,0.9656686691205066,0.15062178253327813,10.918815725539975,132.51384961511545,158.7221770469775,341.06773587408304
547310.9993155373,202356887.5,549322-03-29,0.9744021461841673,0.15900098748919753,10.898571695804193,131.53918550541485,158.97497873482,182.97061834944478
547410.9993155373,202393412.5,549422-03-30,0.9868053334996819,0.16115822884698572,10.874078542955397,130.6902705110545,159.46615414671325,26.534287130029533
547510.9993155373,202429937.5,549522-03-31,0.9809492255512653,0.1563540707577877,10.862435258527935,129.64190810762875,158.93155431772888,238.36930041547558
547610.9993155373,202466462.5,549622-03-31,0.9829257004517007,0.1557955204228497,10.834072473760314,128.79794596174656,160.94472644356745,78.72849305913131
547710.9993155373,202502987.5,549722-04-01,0.9838451995322287,0.15900825868856505,10.817093277116411,127.76583654757866,159.41418925954298,286.64581737515226
547810.9993155373,202539512.5,549822-04-02,0.9756553799239789,0.15784323690007676,10.834705300534687,126.79298831854368,160.394530303475,135.04644616850246
547910.9993155373,202576037.5,549922-04-03,0.9749714569284436,0.1565709628068669,10.831316082697262,125.88483360177516,162.058535020173,337.7057890081601
548010.9993155373,202612562.5,550022-04-03,0.9711246805824583,0.1622848115909672,10.827967153297246,124.93662070412367,162.04424186099453,180.26173975696722
548110.9993155373,202649087.5,550122-04-04,0.9741070244128058,0.16028741696349108,10.797032924141789,124.35402908018222,160.28994922756684,32.50656594748958
548210.9993155373,202685612.5,550222-04-05,0.9774751173621499,0.15490250729894245,10.773123390870538,123.33164141354118,164.3000713804927,234.2652722435701
548310.9993155373,202722137.5,550322-04-06,0.9863984627189936,0.1607564230210592,10.744491311389888,122.33483548555985,165.28808968826837,74.54822137602386
548410.9993155373,202758662.5,550422-04-06,0.9869562750517282,0.15753201148693288,10.727541795718375,121.26368883118701,162.47774312921766,285.7593586924275
